    304,   9.74984932,   4.52233982,  0.387253702
    305,           9.,   4.52324724, -0.394290477
    306,         9.75,    4.5232091, -0.393999428
    307,    15.375001,  -10.9036741,  -2.42276645
    308,    15.750001,  -11.8930845,  -2.55287671
    309,    14.250001,  -11.8930082,  -2.55345893
    310,   14.2497339,  -11.8931618,  -1.17725539
    311,   14.3747854,  -10.9037523,  -1.31379473
    312,   14.3745565,  -10.9038897, -0.136027917
    313,   14.2493401,  -11.8933897,  0.850078285
    314,   10.3998423,   6.75891829, 0.0931304172
    315,    10.103385,   7.49517107, -0.00394876301
    316,       17.625,  -10.9037313,   -2.4223299
    317,        17.25,  -11.8931227,  -2.55258584
    318,        18.75,  -11.8931227,  -2.55258584
    319,    18.749733,  -11.8932772,  -1.17638218
    320,   18.6247845,   -10.903861,  -1.31297016
    321,   18.6245556,  -10.9039974, -0.135203272
    322,   18.7493401,  -11.8935041,  0.850951433
    323,         16.5,  -10.9037313,   -2.4223299
    324,       18.125,  -12.8866215,  -2.68338227
    325,   18.9994106,  -13.8754377,  -2.81356239
    326,       18.875,  -12.8866215,  -2.68338227
    327,    14.875001,  -12.8865385,  -2.68401289
    328,   14.0005903,  -13.8753099,  -2.81453252
    329,    14.125001,  -12.8865004,    -2.684304
    330,   14.1372128,  -12.7883568,  -1.91669643
    331,   18.8624954,  -12.7884779,  -1.91577959
